Batch,Para1,Para2,Para3,Para4,Para5
582.0,3.0,1.0,6.0,3.0,5.0
583.0,3.0,1.0,6.0,3.0,5.0
584.0,3.0,1.0,6.0,3.0,5.0
585.0,3.0,1.0,6.0,3.0,5.0
586.0,3.0,1.0,6.0,3.0,5.0
587.0,3.0,1.0,6.0,3.0,5.0
588.0,3.0,1.0,6.0,3.0,5.0
589.0,3.0,1.0,6.0,3.0,5.0
590.0,3.0,1.0,6.0,3.0,5.0
591.0,3.0,1.0,6.0,3.0,5.0
592.0,3.0,1.0,6.0,3.0,5.0
593.0,3.0,1.0,6.0,3.0,5.0
594.0,3.0,1.0,6.0,3.0,5.0
595.0,3.0,1.0,6.0,3.0,5.0
596.0,3.0,1.0,6.0,3.0,5.0
597.0,3.0,1.0,6.0,3.0,5.0
598.0,3.0,1.0,6.0,3.0,5.0
599.0,3.0,1.0,6.0,3.0,5.0
600.0,3.0,1.0,6.0,3.0,5.0
601.0,3.0,1.0,6.0,3.0,5.0
602.0,3.0,1.0,6.0,3.0,5.0
603.0,3.0,1.0,6.0,3.0,5.0
604.0,3.0,1.0,6.0,3.0,5.0
605.0,3.0,1.0,6.0,3.0,5.0
606.0,3.0,1.0,6.0,3.0,5.0
607.0,3.0,1.0,6.0,3.0,5.0
608.0,3.0,1.0,6.0,3.0,5.0
609.0,3.0,1.0,6.0,3.0,5.0
610.0,3.0,1.0,6.0,3.0,5.0
611.0,3.0,1.0,6.0,3.0,5.0
612.0,3.0,1.0,6.0,3.0,5.0
613.0,3.0,1.0,6.0,3.0,5.0
614.0,3.0,1.0,6.0,3.0,5.0
615.0,3.0,1.0,6.0,3.0,5.0
616.0,3.0,1.0,6.0,3.0,5.0
617.0,3.0,1.0,6.0,3.0,5.0
618.0,3.0,1.0,6.0,3.0,5.0
619.0,3.0,1.0,6.0,3.0,5.0
620.0,3.0,1.0,6.0,3.0,5.0
621.0,3.0,1.0,6.0,3.0,5.0
622.0,3.0,1.0,6.0,3.0,5.0
623.0,3.0,1.0,6.0,3.0,5.0
624.0,3.0,1.0,6.0,3.0,5.0
625.0,3.0,1.0,6.0,3.0,5.0
626.0,3.0,1.0,6.0,3.0,5.0
627.0,3.0,1.0,6.0,3.0,5.0
628.0,3.0,1.0,6.0,3.0,5.0
629.0,3.0,1.0,6.0,3.0,5.0
630.0,3.0,1.0,6.0,4.0,5.0
631.0,3.0,1.0,6.0,4.0,5.0
632.0,3.0,1.0,6.0,4.0,5.0
633.0,3.0,1.0,6.0,4.0,5.0
634.0,3.0,1.0,6.0,4.0,5.0
635.0,3.0,1.0,6.0,4.0,5.0
636.0,3.0,1.0,6.0,4.0,5.0
637.0,3.0,1.0,6.0,4.0,5.0
638.0,3.0,1.0,6.0,4.0,5.0
639.0,3.0,1.0,6.0,4.0,5.0
640.0,3.0,1.0,6.0,4.0,5.0
641.0,3.0,1.0,6.0,4.0,5.0
642.0,3.0,1.0,6.0,4.0,5.0
643.0,3.0,1.0,6.0,4.0,5.0
644.0,3.0,1.0,6.0,4.0,5.0
645.0,3.0,1.0,6.0,4.0,5.0
646.0,3.0,1.0,6.0,4.0,5.0
647.0,3.0,1.0,6.0,4.0,5.0
648.0,3.0,1.0,6.0,4.0,5.0
649.0,3.0,1.0,6.0,4.0,5.0
650.0,3.0,1.0,6.0,4.0,5.0
651.0,3.0,1.0,6.0,4.0,5.0
652.0,3.0,1.0,6.0,4.0,5.0
653.0,3.0,1.0,6.0,4.0,5.0
,3.0,1.0,6.0,4.0,5.0
